customerID;SeniorCitizen;tenure;Contract;PaymentMethod;MonthlyCharges;Churn;tenure_group;auto_payment;churn_prob;pred
0310-SUCIN;No;71;One year;Bank transfer (automatic);84.8;No;> 2 anos;Automatico;0.04467716543922439;No
7548-SEPYI;No;5;Month-to-month;Electronic check;96.25;Yes;< 1 ano;Manual;0.7160786736183257;Yes
8835-VSDSE;No;2;Month-to-month;Electronic check;70.7;Yes;< 1 ano;Manual;0.5813564132788286;Yes
6619-RPLQZ;No;45;Two year;Mailed check;20.85;No;> 2 anos;Manual;0.012931051220829616;No
6901-GOGZG;No;60;Two year;Electronic check;84.95;No;> 2 anos;Manual;0.043090917350921146;No
7021-XSNYE;No;7;Two year;Credit card (automatic);49.65;No;< 1 ano;Automatico;0.0728649481539669;No
9621-OUPYD;No;25;One year;Bank transfer (automatic);20.2;No;> 2 anos;Automatico;0.03832565035522843;No
8982-NHAVY;No;27;One year;Bank transfer (automatic);100.5;No;> 2 anos;Automatico;0.25232962445415424;No
4307-KWMXE;No;10;Month-to-month;Electronic check;35.75;No;< 1 ano;Manual;0.2863982220590006;Yes
3893-JRNFS;No;68;Month-to-month;Bank transfer (automatic);39.9;No;> 2 anos;Automatico;0.04033120429921969;No
9603-OAIHC;Yes;1;Month-to-month;Electronic check;70.05;No;< 1 ano;Manual;0.6868796854169988;Yes
2519-FAKOD;No;38;Month-to-month;Bank transfer (automatic);99.25;Yes;> 2 anos;Automatico;0.38102009496361544;Yes
8406-LNMHF;Yes;59;One year;Credit card (automatic);82.95;No;> 2 anos;Automatico;0.09516861783630788;No
1465-WCZVT;No;3;Month-to-month;Mailed check;19.65;No;< 1 ano;Manual;0.24795185000772488;No
6360-SVNWV;Yes;31;Month-to-month;Credit card (automatic);73.55;No;> 2 anos;Automatico;0.37621018249317095;Yes
7089-IVVAZ;No;8;Month-to-month;Bank transfer (automatic);103.35;Yes;< 1 ano;Automatico;0.6639200083080167;Yes
2171-UDMFD;No;32;Month-to-month;Credit card (automatic);19.45;No;> 2 anos;Automatico;0.07817809879406737;No
9050-IKDZA;Yes;2;Month-to-month;Mailed check;81.5;No;< 1 ano;Manual;0.7436625542214802;Yes
1254-IZEYF;Yes;31;Month-to-month;Electronic check;99.95;Yes;> 2 anos;Manual;0.635021607544506;Yes
9492-TOKRI;No;18;Month-to-month;Credit card (automatic);90;Yes;1-2 anos;Automatico;0.4907125690458749;Yes
9221-OTIVJ;Yes;14;Month-to-month;Electronic check;104.85;Yes;1-2 anos;Manual;0.7833636619270355;Yes
3325-FUYCG;No;28;One year;Electronic check;106.1;Yes;> 2 anos;Manual;0.3467370788467055;Yes
5908-QMGOE;Yes;15;Month-to-month;Credit card (automatic);74.2;Yes;1-2 anos;Automatico;0.518489803730663;Yes
7140-ADSMJ;No;8;Month-to-month;Credit card (automatic);20.45;No;< 1 ano;Automatico;0.16837501928580512;No
2609-IAICY;No;1;Month-to-month;Electronic check;77.15;Yes;< 1 ano;Manual;0.6319741420580034;Yes
6559-RAKOZ;No;49;One year;Electronic check;97.95;No;> 2 anos;Manual;0.16872020782132396;No
2143-LJULT;No;67;Two year;Credit card (automatic);25.25;No;> 2 anos;Automatico;0.004865463541148563;No
3200-MNQTF;No;67;Two year;Credit card (automatic);70.9;No;> 2 anos;Automatico;0.016851766205389453;No
6164-HXUGH;No;6;Month-to-month;Mailed check;19.85;No;< 1 ano;Manual;0.22980599796334078;No
0397-GZBBC;Yes;59;Month-to-month;Bank transfer (automatic);93.85;Yes;> 2 anos;Automatico;0.2827241111030446;Yes
7641-EUYET;Yes;46;Month-to-month;Electronic check;100.7;Yes;> 2 anos;Manual;0.5119340317106997;Yes
6476-EPYZR;No;12;Month-to-month;Mailed check;20.5;No;1-2 anos;Manual;0.19746412650992506;No
4701-MLJPN;No;31;Month-to-month;Electronic check;55.25;Yes;> 2 anos;Manual;0.24703993283278164;No
1032-MAELW;No;68;One year;Electronic check;78.45;No;> 2 anos;Manual;0.05744873968129315;No
8622-ZLFKO;No;6;Month-to-month;Electronic check;90.75;No;< 1 ano;Manual;0.6767435922736311;Yes
6188-UXBBR;No;38;One year;Credit card (automatic);20.25;No;> 2 anos;Automatico;0.024659059290835762;No
6061-GWWAV;No;41;One year;Mailed check;70.2;No;> 2 anos;Manual;0.11141529246267028;No
0679-TDGAK;No;50;One year;Electronic check;75.5;No;> 2 anos;Manual;0.0956311962810811;No
6585-WCEWR;No;72;Two year;Electronic check;20.35;No;> 2 anos;Manual;0.004982242077646089;No
9668-PUGNU;No;71;Two year;Electronic check;24.5;No;> 2 anos;Manual;0.00577898858978059;No
1926-QUZNN;No;72;Two year;Bank transfer (automatic);25.25;No;> 2 anos;Automatico;0.004085254763347614;No
8869-LIHMK;No;64;Two year;Bank transfer (automatic);115.1;No;> 2 anos;Automatico;0.06029026715713323;No
8245-UMPYT;Yes;16;Month-to-month;Electronic check;96.4;Yes;1-2 anos;Manual;0.7276942876056679;Yes
5186-SAMNZ;Yes;1;Month-to-month;Bank transfer (automatic);69.5;Yes;< 1 ano;Automatico;0.6074043896757084;Yes
5788-YPOEG;No;34;Two year;Mailed check;84.75;No;> 2 anos;Manual;0.10038342701721688;No
9081-WWXKP;No;47;Two year;Credit card (automatic);20.25;No;> 2 anos;Automatico;0.008527762292272582;No
0784-ZQJZX;No;72;Two year;Credit card (automatic);19.9;No;> 2 anos;Automatico;0.0035287040764030624;No
3133-PZNSR;No;72;Two year;Credit card (automatic);97.75;No;> 2 anos;Automatico;0.02919699583853989;No
4277-PVRAN;No;8;Month-to-month;Bank transfer (automatic);80.1;Yes;< 1 ano;Automatico;0.5104805107079777;Yes
0022-TCJCI;Yes;45;One year;Credit card (automatic);62.7;Yes;> 2 anos;Automatico;0.0897269496031356;No
3612-YVGSJ;No;71;Two year;Credit card (automatic);24.45;No;> 2 anos;Automatico;0.004139021104096549;No
5397-NSKQG;No;67;Two year;Credit card (automatic);50.9;No;> 2 anos;Automatico;0.009796528928340731;No
8565-HBFNN;No;69;One year;Credit card (automatic);107.2;No;> 2 anos;Automatico;0.08495629152056723;No
0203-HHYIJ;No;25;One year;Bank transfer (automatic);25.3;Yes;> 2 anos;Automatico;0.043838511709635083;No
8670-ERCJH;No;72;Two year;Bank transfer (automatic);113.4;No;> 2 anos;Automatico;0.04419200946138886;No
4826-DXMUP;No;35;One year;Mailed check;72.1;No;> 2 anos;Manual;0.14021787523259577;No
7285-KLOTR;No;12;One year;Electronic check;78.85;No;1-2 anos;Manual;0.3056754509240996;Yes
9796-BPKIW;Yes;8;Month-to-month;Credit card (automatic);69.95;No;< 1 ano;Automatico;0.5505749306516282;Yes
9137-NOQKA;Yes;2;Month-to-month;Electronic check;19.2;No;< 1 ano;Manual;0.34370143697551003;Yes
5843-TTHGI;No;18;Month-to-month;Mailed check;50;No;1-2 anos;Manual;0.3095409673743497;Yes
5380-XPJNZ;No;38;One year;Mailed check;20.05;No;> 2 anos;Manual;0.0339248135557451;No
3230-WYKIR;No;18;One year;Credit card (automatic);82;Yes;1-2 anos;Automatico;0.21779296085629282;No
7996-BPXHY;No;13;Two year;Bank transfer (automatic);25;No;1-2 anos;Automatico;0.031324770614180625;No
3227-WLKLI;No;65;Two year;Bank transfer (automatic);91.55;No;> 2 anos;Automatico;0.03141226556354338;No
2266-FUBDZ;No;15;Two year;Mailed check;19.35;No;1-2 anos;Manual;0.034791969759804156;No
8237-ULIXL;No;72;Two year;Credit card (automatic);24.85;No;> 2 anos;Automatico;0.00404077777800395;No
4074-SJFFA;No;1;Month-to-month;Mailed check;54.75;Yes;< 1 ano;Manual;0.48130073783054955;Yes
5186-PEIZU;No;35;Month-to-month;Bank transfer (automatic);19.25;No;> 2 anos;Automatico;0.07055498953049955;No
0354-WYROK;Yes;31;Month-to-month;Electronic check;98.9;Yes;> 2 anos;Manual;0.6283087231140007;Yes
4361-FEBGN;No;48;Two year;Credit card (automatic);20.15;No;> 2 anos;Automatico;0.00821353709444823;No
0380-ZCSBI;No;10;Month-to-month;Credit card (automatic);20;No;< 1 ano;Automatico;0.15712486832383749;No
7145-FEJWU;No;12;Month-to-month;Electronic check;105.3;No;1-2 anos;Manual;0.71666744174026;Yes
9624-EGDEQ;No;37;Two year;Mailed check;19.8;No;> 2 anos;Manual;0.016576355980201605;No
7576-OYWBN;Yes;3;Month-to-month;Electronic check;76.05;Yes;< 1 ano;Manual;0.7068678821794967;Yes
5837-LXSDN;No;21;One year;Credit card (automatic);58.85;No;1-2 anos;Automatico;0.11711403411548592;No
0164-APGRB;No;72;Two year;Electronic check;114.9;No;> 2 anos;Manual;0.06304708829719803;No
4446-BZKHU;No;61;Month-to-month;Electronic check;105.55;Yes;> 2 anos;Manual;0.31310485331625576;Yes
5202-IVJNU;No;39;Month-to-month;Credit card (automatic);30.1;Yes;> 2 anos;Automatico;0.08162287692656107;No
0137-OCGAB;No;1;Month-to-month;Mailed check;80.2;Yes;< 1 ano;Manual;0.6512426511354522;Yes
9297-EONCV;No;72;Two year;Bank transfer (automatic);91.35;No;> 2 anos;Automatico;0.02460428420619165;No
3336-JORSO;Yes;33;Month-to-month;Electronic check;110.45;Yes;> 2 anos;Manual;0.6839803110723123;Yes
4213-HKBJO;No;33;Two year;Credit card (automatic);25.7;No;> 2 anos;Automatico;0.016071092952025995;No
0014-BMAQU;No;63;Two year;Credit card (automatic);84.65;No;> 2 anos;Automatico;0.027976357494386216;No
9018-PCIOK;No;55;Two year;Mailed check;64.75;No;> 2 anos;Manual;0.0298893418844211;No
0907-HQNTS;Yes;70;Two year;Credit card (automatic);113;No;> 2 anos;Automatico;0.07077773704879917;No
6769-DCQLI;No;52;One year;Bank transfer (automatic);105;Yes;> 2 anos;Automatico;0.13700647532345667;No
2195-ZRVAX;No;47;Month-to-month;Electronic check;85.3;Yes;> 2 anos;Manual;0.2993240794789226;Yes
2011-TRQYE;No;18;Month-to-month;Credit card (automatic);33.5;Yes;1-2 anos;Automatico;0.1694244892238131;No
5893-PYOLZ;No;56;Two year;Credit card (automatic);81.8;No;> 2 anos;Automatico;0.0329089199619362;No
4986-MXSFP;No;2;Month-to-month;Mailed check;20;No;< 1 ano;Manual;0.2563864043270925;No
3027-YNWZU;No;64;Two year;Credit card (automatic);25;No;> 2 anos;Automatico;0.005366231510934209;No
9565-DJPIB;No;4;Month-to-month;Mailed check;89.6;Yes;< 1 ano;Manual;0.6851347011178265;Yes
3301-LSLWQ;No;29;Month-to-month;Electronic check;66.1;No;> 2 anos;Manual;0.3216735276121712;Yes
6849-WLEYG;No;1;Month-to-month;Mailed check;19.75;Yes;< 1 ano;Manual;0.26180786501249914;Yes
4659-NZRUF;No;19;Month-to-month;Electronic check;95.15;Yes;1-2 anos;Manual;0.5994787134085046;Yes
4191-XOVOM;No;63;Month-to-month;Electronic check;105.4;No;> 2 anos;Manual;0.2973414334449036;Yes
1855-CFULU;Yes;4;Month-to-month;Mailed check;20.05;No;< 1 ano;Manual;0.3332082665792944;Yes
4878-BUNFV;No;42;Two year;Mailed check;20.7;No;> 2 anos;Manual;0.014288717317530565;No
5440-VHLUL;No;69;One year;Bank transfer (automatic);105.2;No;> 2 anos;Automatico;0.08078024949505029;No
5213-TWWJU;No;28;Month-to-month;Electronic check;91;No;> 2 anos;Manual;0.4933117069635686;Yes
2466-NEJOJ;No;8;Month-to-month;Credit card (automatic);19.65;No;< 1 ano;Automatico;0.165319236559903;No
0254-KCJGT;No;52;One year;Credit card (automatic);81.4;No;> 2 anos;Automatico;0.07664135588780759;No
5472-CVMDX;No;68;Two year;Mailed check;38.9;No;> 2 anos;Manual;0.00950207288108733;No
6461-SZMCV;No;71;Two year;Bank transfer (automatic);87.95;No;> 2 anos;Automatico;0.023242893389870033;No
8150-QUDFX;No;2;Month-to-month;Mailed check;19.85;No;< 1 ano;Manual;0.2556013561020285;No
9508-ILZDG;Yes;34;Month-to-month;Electronic check;96.35;No;> 2 anos;Manual;0.586510848008216;Yes
1697-LYYYX;No;61;One year;Credit card (automatic);19.1;No;> 2 anos;Automatico;0.010805594128895694;No
9640-ZSLDC;No;53;One year;Credit card (automatic);60.6;No;> 2 anos;Automatico;0.04329101209484709;No
0431-APWVY;No;28;One year;Bank transfer (automatic);90.1;Yes;> 2 anos;Automatico;0.1966889011027495;No
5133-VRSAB;No;8;Month-to-month;Mailed check;29.35;No;< 1 ano;Manual;0.26530367817348155;Yes
0484-JPBRU;No;41;Month-to-month;Bank transfer (automatic);25.25;No;> 2 anos;Automatico;0.0676099659498986;No
7883-ROJOC;No;19;Month-to-month;Mailed check;44.9;No;1-2 anos;Manual;0.2733839732594628;Yes
0244-LGNFY;No;72;Two year;Bank transfer (automatic);92.65;No;> 2 anos;Automatico;0.025476303086835534;No
3426-NIYYL;No;15;Month-to-month;Electronic check;51.55;Yes;1-2 anos;Manual;0.34201288530830676;Yes
4636-TVXVG;No;62;One year;Bank transfer (automatic);19.95;No;> 2 anos;Automatico;0.010680663942758985;No
3387-VATUS;No;5;Month-to-month;Bank transfer (automatic);94.85;Yes;< 1 ano;Automatico;0.6347336946116536;Yes
6402-SSEJG;No;25;One year;Electronic check;61.05;No;> 2 anos;Manual;0.14604046161397552;No
1169-SAOCL;No;49;One year;Bank transfer (automatic);106.65;No;> 2 anos;Automatico;0.15581505337312246;No
3518-PZXZQ;No;1;Month-to-month;Mailed check;55.3;No;< 1 ano;Manual;0.4850747959233082;Yes
2351-BKRZW;No;43;Two year;Bank transfer (automatic);75.2;No;> 2 anos;Automatico;0.04288302999046931;No
0415-MOSGF;No;1;Month-to-month;Mailed check;44.4;Yes;< 1 ano;Manual;0.41114391539457834;Yes
1724-BQUHA;Yes;5;Month-to-month;Electronic check;89.5;Yes;< 1 ano;Manual;0.7648735073509667;Yes
2323-ARSVR;No;67;Two year;Electronic check;111.05;No;> 2 anos;Manual;0.06729623994682477;No
2495-INZWQ;No;4;Month-to-month;Electronic check;44.55;Yes;< 1 ano;Manual;0.3868782137023588;Yes
9086-YJYXS;No;34;One year;Bank transfer (automatic);77.2;No;> 2 anos;Automatico;0.12214522885331808;No
7909-FIOIY;No;19;Month-to-month;Mailed check;24.85;No;1-2 anos;Manual;0.178217257934022;No
6857-VWJDT;No;1;Month-to-month;Mailed check;95.65;Yes;< 1 ano;Manual;0.7405933567660726;Yes
6351-SCJKT;No;3;Month-to-month;Mailed check;41.35;No;< 1 ano;Manual;0.3744263900798591;Yes
5624-BQSSA;No;1;Month-to-month;Mailed check;20.95;Yes;< 1 ano;Manual;0.2682305627891578;Yes
1194-SPVSP;No;1;Month-to-month;Bank transfer (automatic);19.65;No;< 1 ano;Automatico;0.20207354791870466;No
2408-WITXK;Yes;10;Month-to-month;Electronic check;34.7;Yes;< 1 ano;Manual;0.3771134860463345;Yes
2250-IVBWA;No;64;Month-to-month;Electronic check;81.05;No;> 2 anos;Manual;0.17304288259868925;No
1810-MVMAI;No;30;Month-to-month;Electronic check;67.6;No;> 2 anos;Manual;0.32300730684312057;Yes
1229-RCALF;No;64;One year;Electronic check;115;No;> 2 anos;Manual;0.16071815096759798;No
3572-UOLYZ;No;46;Month-to-month;Bank transfer (automatic);84.8;No;> 2 anos;Automatico;0.23808825636021036;No
1429-UYJSV;No;12;One year;Mailed check;19.7;No;1-2 anos;Manual;0.07974680524230132;No
5533-NHFRF;Yes;7;Month-to-month;Electronic check;44.4;No;< 1 ano;Manual;0.4675616427882265;Yes
6584-VQMYT;No;27;One year;Mailed check;56.2;No;> 2 anos;Manual;0.1224428835508196;No
5013-SBUIH;No;50;Two year;Electronic check;109.65;Yes;> 2 anos;Manual;0.11199290332445094;No
5353-WILCI;No;28;Month-to-month;Electronic check;56.05;No;> 2 anos;Manual;0.2714769329111645;Yes
6023-YEBUP;No;3;Month-to-month;Electronic check;100.95;Yes;< 1 ano;Manual;0.7548166009008505;Yes
7209-JCUDS;No;10;Month-to-month;Electronic check;94.9;Yes;< 1 ano;Manual;0.6709389243342209;Yes
1985-MBRYP;No;43;Two year;Bank transfer (automatic);19.65;No;> 2 anos;Automatico;0.009642343202480528;No
8433-WPJTV;Yes;65;One year;Bank transfer (automatic);103.9;No;> 2 anos;Automatico;0.13157668199436393;No
0936-NQLJU;No;41;Two year;Credit card (automatic);20.65;No;> 2 anos;Automatico;0.01062148174083299;No
3251-YMVWZ;No;53;One year;Bank transfer (automatic);24.05;No;> 2 anos;Automatico;0.01630397811903133;No
2002-MZHWP;No;1;Month-to-month;Mailed check;20.5;Yes;< 1 ano;Manual;0.2658103927015949;Yes
3097-FQTVJ;No;41;Two year;Mailed check;20;No;> 2 anos;Manual;0.014514072219991927;No
5465-BUBFA;No;41;Two year;Bank transfer (automatic);19.3;No;> 2 anos;Automatico;0.010238641027008239;No
7299-GNVPL;No;23;Month-to-month;Mailed check;84.4;No;1-2 anos;Manual;0.4918622555340616;Yes
0541-FITGH;No;2;Month-to-month;Mailed check;62.15;No;< 1 ano;Manual;0.5233329262232207;Yes
7508-KBIMB;No;24;One year;Credit card (automatic);56.25;No;> 2 anos;Automatico;0.10003551469826635;No
8922-NPKBJ;No;42;Two year;Mailed check;19.35;No;> 2 anos;Manual;0.013775535179342279;No
2740-TVLFN;No;1;Month-to-month;Electronic check;50.15;No;< 1 ano;Manual;0.4498603726758418;Yes
9512-PHSMG;No;10;Month-to-month;Mailed check;20.55;No;< 1 ano;Manual;0.20905665728523273;No
6963-EZQEE;Yes;70;Two year;Credit card (automatic);88.55;No;> 2 anos;Automatico;0.037447004079025875;No
2004-OCQXK;No;1;Month-to-month;Electronic check;81.95;Yes;< 1 ano;Manual;0.662083748571612;Yes
4146-SVFUD;No;1;Month-to-month;Mailed check;44.6;No;< 1 ano;Manual;0.41247511542288934;Yes
7244-KXYZN;No;24;One year;Credit card (automatic);20.45;No;> 2 anos;Automatico;0.03990332079071612;No
6652-YFFJO;No;11;Month-to-month;Electronic check;64.9;No;< 1 ano;Manual;0.46330499278610543;Yes
5696-QURRL;No;1;Month-to-month;Mailed check;45.05;Yes;< 1 ano;Manual;0.4154749722568174;Yes
7409-KIUTL;Yes;1;Month-to-month;Electronic check;71;Yes;< 1 ano;Manual;0.6924666598180346;Yes
0495-RVCBF;No;1;Month-to-month;Electronic check;79.7;Yes;< 1 ano;Manual;0.64811562140949;Yes
7854-EDSSA;No;22;Month-to-month;Electronic check;59;Yes;1-2 anos;Manual;0.3328316873759556;Yes
1658-TJVOA;Yes;6;Month-to-month;Electronic check;74.1;No;< 1 ano;Manual;0.6728931210453426;Yes
2115-BFTIW;No;25;Month-to-month;Mailed check;70.95;Yes;> 2 anos;Manual;0.3840555389896917;Yes
4692-NNQRU;No;21;One year;Electronic check;79.2;No;1-2 anos;Manual;0.2447504921844402;No
0611-DFXKO;No;20;Month-to-month;Mailed check;89;Yes;1-2 anos;Manual;0.5496325180479992;Yes
9747-DDZOS;No;1;Month-to-month;Bank transfer (automatic);73.5;Yes;< 1 ano;Automatico;0.5265634027665398;Yes
0484-FFVBJ;No;32;One year;Bank transfer (automatic);64.85;No;> 2 anos;Automatico;0.09609298935680811;No
1936-CZAKF;No;49;Two year;Credit card (automatic);49.65;No;> 2 anos;Automatico;0.017667394766954385;No
9453-PATOS;No;72;Two year;Mailed check;85.1;No;> 2 anos;Manual;0.028814963670426973;No
2931-XIQBR;No;50;One year;Mailed check;103.05;No;> 2 anos;Manual;0.18396756662381267;No
2606-PKWJB;No;40;One year;Mailed check;40.25;No;> 2 anos;Manual;0.053949580930878364;No
0208-BPQEJ;No;12;Month-to-month;Bank transfer (automatic);19.4;No;1-2 anos;Automatico;0.1459793778218878;No
3352-ALMCK;No;40;Month-to-month;Mailed check;102.65;No;> 2 anos;Manual;0.4680502093608556;Yes
5294-IMHHT;No;53;One year;Bank transfer (automatic);97.75;No;> 2 anos;Automatico;0.1115789570320185;No
5310-NOOVA;No;46;Two year;Electronic check;19.95;No;> 2 anos;Manual;0.012189069194475096;No
4526-EXKKN;No;40;Two year;Mailed check;24.6;No;> 2 anos;Manual;0.01701496016024577;No
5131-PONJI;No;49;Month-to-month;Credit card (automatic);90.4;No;> 2 anos;Automatico;0.2470060319401534;No
2845-AFFTX;Yes;41;Month-to-month;Electronic check;99.8;Yes;> 2 anos;Manual;0.5494814608202616;Yes
5260-UMPWX;No;26;Month-to-month;Credit card (automatic);20.25;No;> 2 anos;Automatico;0.09667693171895057;No
7587-AOVVU;No;27;Month-to-month;Electronic check;100.75;No;> 2 anos;Manual;0.5686331896722293;Yes
5590-BYNII;No;22;Month-to-month;Electronic check;100.75;Yes;1-2 anos;Manual;0.6110762382502761;Yes
1163-VIPRI;No;65;Two year;Electronic check;109.3;No;> 2 anos;Manual;0.06869907678091128;No
0596-BQCEQ;No;62;Month-to-month;Electronic check;100.15;Yes;> 2 anos;Manual;0.2750515772293176;Yes
1481-ZUWZA;No;28;Month-to-month;Credit card (automatic);94.5;Yes;> 2 anos;Automatico;0.4342278088582761;Yes
5906-BFOZT;No;1;Month-to-month;Mailed check;19.5;No;< 1 ano;Manual;0.2604823654326082;No
5598-IKHQQ;No;72;Two year;Credit card (automatic);25.45;No;> 2 anos;Automatico;0.004107675749737662;No
3769-MHZNV;No;33;Two year;Mailed check;20.1;No;> 2 anos;Manual;0.019182844447597092;No
6295-OSINB;No;72;Two year;Electronic check;109.65;No;> 2 anos;Manual;0.055043488196609744;No
4177-JPDFU;No;12;Month-to-month;Mailed check;34;No;1-2 anos;Manual;0.2628409544923681;Yes
8046-DNVTL;No;62;Two year;Credit card (automatic);38.6;No;> 2 anos;Automatico;0.008340049567353588;No
1891-FZYSA;Yes;69;Month-to-month;Electronic check;89.95;Yes;> 2 anos;Manual;0.25822084619168756;No
9513-DXHDA;No;27;One year;Electronic check;81.7;No;> 2 anos;Manual;0.21946521154902346;No
0516-QREYC;Yes;24;Month-to-month;Mailed check;20.3;No;> 2 anos;Manual;0.1995535880283156;No
8084-OIVBS;No;11;One year;Mailed check;20;No;< 1 ano;Manual;0.08298711480341284;No
8896-BQTTI;No;1;Month-to-month;Mailed check;25;No;< 1 ano;Manual;0.2906294277472986;Yes
2160-GPFXD;No;54;Two year;Credit card (automatic);65.65;No;> 2 anos;Automatico;0.022885318676395854;No
1498-NHTLT;No;59;Two year;Electronic check;86.75;No;> 2 anos;Manual;0.046716193087467384;No
4484-CGXFK;No;3;Month-to-month;Electronic check;55.3;Yes;< 1 ano;Manual;0.467559832729497;Yes
6214-EDAKZ;No;22;Month-to-month;Electronic check;55.15;Yes;1-2 anos;Manual;0.3097690610909972;Yes
1796-JANOW;No;2;Month-to-month;Mailed check;19.95;No;< 1 ano;Manual;0.2561245461383301;No
1614-JBEBI;No;8;Month-to-month;Mailed check;20.7;No;< 1 ano;Manual;0.22161587351449805;No
1761-AEZZR;No;1;Month-to-month;Electronic check;79.55;Yes;< 1 ano;Manual;0.6471750157419969;Yes
3923-CSIHK;Yes;50;Month-to-month;Electronic check;71.05;Yes;> 2 anos;Manual;0.28752125204838586;Yes
7924-GJZFI;Yes;25;Month-to-month;Electronic check;69.3;No;> 2 anos;Manual;0.48057645698460316;Yes
7317-GGVPB;No;71;Two year;Credit card (automatic);108.6;Yes;> 2 anos;Automatico;0.040279500717596076;No
1406-PUQVY;No;1;Month-to-month;Electronic check;49.9;No;< 1 ano;Manual;0.44816080425337174;Yes
1322-AGOQM;No;46;Month-to-month;Bank transfer (automatic);30.3;Yes;> 2 anos;Automatico;0.06532713958148344;No
3677-IYRBF;Yes;2;Month-to-month;Electronic check;30.4;Yes;< 1 ano;Manual;0.4160332566566734;Yes
1728-BQDMA;No;2;Month-to-month;Electronic check;44.45;No;< 1 ano;Manual;0.40300088295910036;Yes
0268-QKIWO;No;3;Month-to-month;Electronic check;19.75;Yes;< 1 ano;Manual;0.24846460851316843;No
